distance_km,hour_of_day,is_rush_hour,is_raining,final_price
426.94,20,1,0,10107.69
428.36,2,0,0,7872.51
51.42,3,0,0,1014.85
47.18,4,0,0,920.85
132.82,17,1,0,3419.45
437.63,9,1,1,12601.04
66.19,7,0,1,1607.65
360.56,11,0,1,7982.5
52.38,21,0,1,1310.58
312.32,2,0,0,5820.51
179.32,17,1,0,4311.17
394.88,22,0,0,7344.08
118.38,7,0,0,2316.16
320.32,0,0,0,5889.5
119.37,13,0,0,2249.88
357.4,21,0,0,6667.36
437.09,22,0,0,8002.6
65.15,12,0,0,1252.76
433.56,11,0,0,7915.71
297.6,2,0,0,5583.73
65.3,17,1,0,1561.99
214.92,20,1,1,6233.3
82.11,12,0,0,1735.01
350.77,14,0,0,6447.1
379.92,9,1,0,9112.32
54.69,0,0,0,1243.04
254.06,5,0,0,4812.27
407.68,8,1,0,9690.78
468.21,9,1,1,13368.27
257.73,14,0,0,4879.65
475.24,8,1,0,11409.54
268.77,22,0,0,4979.11
198.31,13,0,0,3714.17
424.41,10,1,0,10152.85
247.51,6,0,0,4741.79
237.01,23,0,1,5406.12
246.18,1,0,0,4650.5
423.7,13,0,0,7668.71
416.31,5,0,0,7616.04
202.95,4,0,1,4541.56
167.98,4,0,0,3315.55
246.98,18,1,0,5950.45
287.24,18,1,1,8425.06
120.69,5,0,0,2265.38
397.39,9,1,0,9444.83
244.27,22,0,1,5504.34
168.35,13,0,0,3337.2
55.2,16,0,0,1122.37
120.94,2,0,0,2070.73
474.74,0,0,0,8538.94
153.94,9,1,0,3826.98
86.09,2,0,0,1552.18
231.42,4,0,0,4228.91
154.93,18,1,0,3821.59
19.51,9,1,0,406.58
162.93,15,0,1,3661.24
272.97,0,0,0,4946.91
276.75,5,0,1,6007.94
179.57,8,1,0,4316.63
224.76,4,0,0,4088.7
482.83,13,0,1,10656.03
189.92,9,1,0,4758.77
130.6,1,0,0,2464.3
123.25,4,0,0,2308.83
229.97,0,0,0,4247.98
380.24,9,1,0,8981.82
104.58,21,0,1,2310.1
355.23,8,1,0,8342.81
12.53,2,0,1,317.75
210.63,14,0,0,4104.51
388.38,3,0,1,8499.98
170.69,12,0,0,2928.24
282.74,5,0,1,6228.5
104.08,19,1,0,2471.42
371.51,16,0,1,8210.64
28.03,22,0,0,649.79
426.57,4,0,0,7833.78
100.7,14,0,0,1958.56
437.45,7,0,1,9591.65
177.56,4,0,0,3200.48
361.9,23,0,0,6656.67
160.97,12,0,0,3149.43
453.14,0,0,0,8487.96
65.07,0,0,0,1297.38
90.9,6,0,0,1773.29
247.53,21,0,0,4655.56
42.81,4,0,0,1069.82
99.6,13,0,1,2282.69
472.0,14,0,1,10444.37
488.29,20,1,0,11538.75
189.38,16,0,0,3591.77
461.8,23,0,0,8559.4
273.32,17,1,0,6461.66
136.33,6,0,0,2551.46
351.79,21,0,0,6577.78
330.13,17,1,0,7981.73
494.58,18,1,0,11871.87
133.99,19,1,0,3415.29
336.69,6,0,0,6176.23
27.91,7,0,0,872.26
58.6,12,0,1,1459.36
3.95,17,1,0,150.0
499.73,23,0,0,9116.93
401.53,10,1,0,9543.94
393.79,8,1,0,9489.17
255.84,22,0,0,4710.07
151.43,0,0,0,2985.7
77.33,21,0,0,1597.74
143.77,7,0,0,2637.82
189.23,20,1,0,4609.03
378.64,11,0,0,6888.01
270.75,1,0,0,5042.0
40.59,14,0,0,802.41
10.98,20,1,0,459.34
52.96,23,0,1,1296.74
206.43,17,1,0,5010.2
466.73,16,0,0,8756.24
319.43,14,0,0,5863.63
401.31,19,1,0,9392.19
234.25,19,1,0,5778.14
182.11,8,1,0,4557.16
55.98,2,0,1,1191.35
438.21,19,1,0,10379.13
392.01,18,1,0,9411.7
85.72,17,1,0,2253.33
257.11,19,1,0,6210.8
244.71,7,0,1,5467.58
313.3,0,0,1,6853.33
473.2,23,0,0,8427.63
290.73,23,0,1,6664.64
271.03,14,0,0,4931.64
27.06,18,1,0,845.87
33.33,9,1,1,1153.96
95.3,11,0,0,1955.1
18.17,5,0,0,488.56
372.19,12,0,0,6864.76
362.22,3,0,1,7740.49
69.76,12,0,1,1603.4
418.37,16,0,1,9291.2
79.08,0,0,1,1953.67
151.99,4,0,0,2790.57
125.99,23,0,0,2260.03
187.41,16,0,0,3536.02
128.82,17,1,0,2918.77
245.5,6,0,0,4454.09
204.89,15,0,0,4014.02
493.31,7,0,0,9174.12
29.85,11,0,1,873.51
72.81,13,0,0,1491.25
28.31,18,1,1,833.85
313.67,10,1,1,8967.76
29.15,11,0,0,645.1
418.55,12,0,0,7611.9
256.95,7,0,0,4739.99
264.45,0,0,0,5040.02
281.67,8,1,0,6731.99
87.07,1,0,0,1683.08
100.45,13,0,0,2032.05
160.77,12,0,0,2901.93
297.56,15,0,0,5422.08
106.64,1,0,0,1995.72
59.93,3,0,0,1234.36
485.12,11,0,1,10624.06
12.95,15,0,0,351.71
401.74,9,1,1,11448.47
394.44,2,0,0,7142.86
150.01,3,0,0,2911.14
69.54,5,0,0,1367.98
74.52,22,0,0,1553.32
349.32,4,0,1,7614.17
322.12,17,1,1,9212.54
391.81,2,0,0,7180.41
468.87,9,1,0,11153.67
346.58,10,1,0,8380.4
79.61,18,1,0,2014.92
123.23,13,0,0,2442.89
421.41,20,1,1,12104.76
106.23,10,1,0,2670.2
38.12,20,1,0,991.79
352.23,3,0,1,7863.93
202.46,23,0,0,3701.61
460.18,21,0,0,8431.11
325.83,5,0,0,6009.49
47.03,16,0,0,975.81
474.03,21,0,0,8643.65
130.76,18,1,0,3172.61
169.93,12,0,0,3047.08
202.33,21,0,0,3932.24
27.51,9,1,0,789.55
249.26,10,1,0,6014.98
63.41,5,0,0,1278.0
201.68,1,0,0,3889.86
176.65,0,0,0,3523.08
386.87,10,1,0,9263.84
401.98,15,0,1,8847.04
78.4,2,0,0,1448.85
184.54,4,0,0,3327.41
187.93,14,0,0,3355.34
77.4,14,0,0,1463.66
399.63,3,0,0,7134.25
354.2,22,0,1,7938.6
96.81,3,0,0,1934.89
184.63,7,0,1,4142.79
54.69,6,0,0,1245.37
314.85,16,0,0,5710.13
62.44,14,0,0,1191.98
493.0,4,0,0,8830.53
390.78,12,0,0,7261.47
196.34,3,0,0,3603.06
290.12,21,0,0,5373.82
455.85,16,0,0,8455.53
277.94,21,0,0,5290.03
88.9,16,0,0,1747.29
190.59,13,0,0,3619.12
421.89,13,0,0,7653.57
322.82,16,0,1,7321.21
326.06,7,0,1,7206.3
433.68,1,0,0,7964.22
447.2,12,0,1,9798.8
460.06,21,0,1,10237.15
49.23,15,0,0,1056.19
272.97,15,0,1,6152.35
370.77,5,0,0,6859.32
378.95,21,0,0,6949.05
304.14,23,0,0,5717.55
85.06,3,0,0,1715.61
399.12,2,0,0,7237.98
360.62,5,0,0,6542.16
44.9,3,0,0,973.0
232.98,17,1,0,5737.41
88.64,5,0,0,1909.48
170.06,4,0,0,3033.42
11.0,8,1,0,455.07
201.36,10,1,0,4955.89
275.84,5,0,0,5144.66
310.55,15,0,0,5840.87
332.42,18,1,0,8039.14
418.47,10,1,0,9888.72
109.3,20,1,0,2651.15
62.0,14,0,0,1297.24
426.07,23,0,0,7918.23
79.99,8,1,0,2081.18
487.43,23,0,0,8765.96
421.58,18,1,1,11967.36
251.44,18,1,0,6147.77
490.75,23,0,0,8948.6
50.49,8,1,0,1388.35
152.93,22,0,0,3009.22
319.84,3,0,0,5786.82
176.3,9,1,0,4279.08
464.33,8,1,0,11008.02
34.68,18,1,0,1042.09
275.61,14,0,0,5188.22
296.25,18,1,0,6979.26
327.06,1,0,1,7243.91
129.32,9,1,0,3308.06
183.55,18,1,0,4304.69
422.15,16,0,0,7742.31
99.08,19,1,1,2894.63
413.78,23,0,1,9053.5
282.2,20,1,0,6548.03
381.57,1,0,0,7157.52
357.38,18,1,0,8522.03
105.34,16,0,0,1965.41
285.27,17,1,0,6903.12
434.13,16,0,0,7860.04
217.19,1,0,0,3945.77
483.36,18,1,0,11656.71
227.2,0,0,0,4420.52
73.11,10,1,0,1846.5
195.94,9,1,0,4886.7
475.95,4,0,0,8752.66
161.22,15,0,0,2910.59
434.31,23,0,0,7874.82
440.86,4,0,0,8240.64
176.39,23,0,0,3182.39
43.46,22,0,0,1160.42
362.83,11,0,1,7959.99
157.13,3,0,1,3732.16
391.9,22,0,0,7173.57
222.44,5,0,1,5064.74
243.66,18,1,0,6036.21
389.4,8,1,1,11307.32
192.42,11,0,0,3555.07
222.68,14,0,0,4072.45
189.34,15,0,0,3550.05
184.94,12,0,0,3348.79
263.92,20,1,0,6394.69
404.78,23,0,0,7354.0
182.16,6,0,0,3537.16
263.08,22,0,0,4828.41
336.02,19,1,1,9495.28
136.18,3,0,1,3261.6
140.21,10,1,0,3494.17
466.84,7,0,0,8556.03
362.32,5,0,1,8115.56
289.44,9,1,1,8448.6
324.56,6,0,0,5915.98
16.59,6,0,0,403.66
309.82,3,0,0,5615.38
255.74,2,0,0,4606.79
273.78,23,0,0,5135.96
180.99,6,0,0,3447.09
42.57,3,0,0,992.41
98.28,12,0,0,2047.25
475.47,19,1,0,11398.47
205.53,16,0,0,3935.93
234.41,6,0,1,5035.42
28.25,16,0,1,759.49
20.71,3,0,0,619.2
359.16,10,1,1,10202.29
269.97,2,0,0,5018.65
255.34,10,1,0,6221.8
123.08,2,0,0,2409.65
372.89,11,0,0,6898.83
85.78,0,0,0,1753.96
96.59,3,0,0,1906.65
231.43,13,0,0,4169.53
144.57,0,0,0,2802.91
125.24,13,0,0,2432.73
323.33,12,0,1,7018.92
326.18,12,0,0,6159.28
412.61,23,0,0,7630.35
210.02,14,0,0,3792.3
38.4,16,0,1,927.64
138.29,11,0,0,2582.74
490.04,21,0,0,8914.29
298.94,22,0,0,5560.17
355.45,13,0,0,6450.45
5.66,11,0,0,364.77
260.07,17,1,0,6385.14
20.69,3,0,0,584.34
285.48,13,0,0,5293.0
460.54,18,1,0,11065.47
484.27,12,0,0,8839.31
271.2,22,0,0,4959.07
230.19,17,1,1,6816.63
472.62,10,1,0,11286.03
337.46,5,0,0,6155.83
34.32,8,1,0,956.31
233.93,11,0,0,4287.12
121.64,18,1,1,3851.93
235.96,13,0,0,4397.74
228.82,14,0,0,4284.57
291.91,10,1,0,7097.77
179.67,5,0,0,3262.55
83.81,13,0,1,2099.88
252.85,2,0,0,4640.56
415.44,18,1,0,10099.32
332.68,19,1,0,7948.4
170.51,10,1,1,5125.61
467.89,23,0,1,10036.75
456.28,16,0,0,8245.52
106.26,16,0,0,2033.24
21.63,22,0,0,336.26
371.17,2,0,0,6891.18
414.15,13,0,1,9156.93
484.0,6,0,1,10535.24
445.14,18,1,0,10609.65
301.07,2,0,0,5649.84
265.97,1,0,0,4727.08
15.86,16,0,0,308.22
124.83,8,1,0,3082.63
230.89,21,0,0,4308.36
314.99,5,0,1,6978.03
279.51,23,0,0,5270.13
371.83,20,1,0,8943.61
141.32,8,1,0,3571.64
283.35,4,0,0,5111.25
45.89,1,0,0,990.59
208.01,21,0,0,3863.38
375.58,14,0,1,8438.74
347.31,8,1,1,10004.01
495.34,18,1,0,11719.05
140.39,9,1,0,3565.37
250.1,3,0,0,4708.1
166.11,9,1,0,3999.72
221.42,7,0,0,4100.72
428.76,21,0,0,7834.56
342.74,12,0,0,6442.0
441.46,6,0,0,8116.53
103.35,6,0,0,2082.95
436.93,3,0,1,9568.44
31.76,14,0,0,755.19
444.52,11,0,1,9912.02
165.88,15,0,1,3726.87
158.66,5,0,0,3017.48
257.02,8,1,0,6072.94
470.46,2,0,0,8541.79
25.8,7,0,0,580.87
177.41,6,0,0,3237.31
428.57,3,0,0,7996.51
199.24,12,0,0,3652.43
101.18,18,1,0,2641.3
213.55,6,0,0,4012.54
194.01,9,1,0,4737.81
457.88,11,0,0,8540.41
381.44,2,0,0,6789.92
253.55,23,0,0,4694.24
494.21,11,0,0,8937.72
233.71,18,1,0,5467.63
31.0,14,0,0,588.57
132.61,7,0,0,2538.75
219.16,11,0,0,4022.4
80.14,19,1,0,2159.88
473.89,5,0,0,8658.59
383.89,9,1,0,9145.57
135.61,1,0,0,2558.9
296.22,23,0,0,5472.12
361.28,12,0,0,6611.22
470.76,6,0,0,8538.5
441.05,7,0,0,8187.9
258.57,22,0,0,4741.77
387.78,15,0,0,7091.63
281.95,10,1,1,8194.04
277.25,3,0,1,6200.4
59.14,16,0,0,1125.2
64.82,15,0,0,1392.2
265.71,18,1,1,7748.84
135.89,22,0,0,2613.87
12.48,10,1,0,443.82
361.97,6,0,0,6624.86
18.18,12,0,0,457.03
298.45,18,1,0,7055.5
270.52,16,0,1,6019.27
484.47,21,0,0,8959.67
243.14,12,0,0,4614.12
33.67,11,0,0,718.04
276.74,6,0,0,5237.74
420.87,0,0,0,7916.18
498.43,0,0,0,9090.14
216.31,19,1,1,6377.16
161.51,22,0,0,2830.88
453.51,13,0,0,8187.43
97.24,14,0,0,1909.41
308.48,10,1,0,7312.84
204.05,23,0,0,4026.74
22.46,8,1,0,780.33
174.95,16,0,0,3395.68
134.08,3,0,0,2560.61
343.67,19,1,0,8136.64
474.5,18,1,0,11246.36
135.49,6,0,0,2614.21
406.11,0,0,1,8888.19
29.57,8,1,0,954.04
269.98,12,0,0,5080.86
37.13,23,0,0,818.91
467.15,1,0,0,8376.11
383.64,1,0,0,7227.05
329.66,23,0,0,6062.6
412.3,14,0,0,7842.33
324.46,16,0,0,6055.62
484.53,12,0,0,8850.62
357.55,6,0,0,6630.7
462.48,8,1,0,10815.1
259.53,11,0,0,4924.18
60.3,2,0,0,1492.06
265.03,22,0,1,5695.78
65.18,21,0,0,1294.55
297.06,14,0,0,5486.58
242.28,6,0,0,4598.59
312.04,22,0,0,5977.36
7.0,0,0,0,314.35
99.03,13,0,1,2533.24
246.68,18,1,0,5984.42
475.35,15,0,0,8751.46
193.04,9,1,0,4744.9
213.34,0,0,0,4112.1
357.92,4,0,1,7868.81
302.69,2,0,0,5680.23
150.87,16,0,0,2742.49
206.59,17,1,0,5000.68
110.41,20,1,0,2715.02
483.08,18,1,0,11507.84
67.06,21,0,0,1325.4
187.17,21,0,0,3632.36
14.87,17,1,0,455.04
112.45,15,0,0,2000.9
390.67,1,0,0,7046.41
102.19,14,0,0,2088.75
41.87,12,0,0,806.73
238.28,12,0,1,5366.58
6.96,15,0,0,245.89
44.21,7,0,0,1028.27
404.2,10,1,0,9630.15
386.19,7,0,0,7377.92
457.74,21,0,0,8579.12
427.55,9,1,1,12208.05
342.22,22,0,1,7526.77
28.06,0,0,1,1099.37
391.86,11,0,0,7095.57
423.06,8,1,0,10089.2
399.94,4,0,0,7351.22
255.22,8,1,0,6166.97
117.99,15,0,0,2099.86
422.97,17,1,0,10142.26
364.13,7,0,0,6607.25
490.42,22,0,0,9121.14
79.53,10,1,0,1910.52
114.38,19,1,0,2877.46
107.48,18,1,0,2488.31
396.68,3,0,0,7074.89
95.08,19,1,0,2335.93
35.2,9,1,0,948.78
499.28,23,0,1,11111.09
14.36,12,0,1,486.09
417.95,19,1,0,10104.31
183.95,13,0,0,3423.17
421.12,20,1,0,10109.92
278.2,1,0,1,6116.59
451.01,3,0,0,8188.88
463.24,6,0,0,8306.31
6.53,18,1,1,450.96
39.56,16,0,0,888.2
126.68,15,0,1,2993.99
335.32,12,0,0,6207.24
444.36,23,0,0,8351.09
231.05,23,0,0,4326.52
304.27,21,0,1,6851.47
95.87,22,0,1,2218.44
402.87,17,1,0,9531.39
483.73,20,1,0,11586.04
135.76,11,0,0,2584.81
248.42,22,0,1,5629.15
44.89,0,0,0,993.24
280.45,14,0,0,5118.8
252.39,2,0,0,4800.38
73.93,5,0,0,1393.61
222.15,13,0,0,4211.21
168.38,22,0,0,3309.08
261.87,5,0,1,5797.97
293.66,0,0,0,5551.4
6.23,19,1,0,380.56
380.98,5,0,0,7092.85
357.08,7,0,0,6493.78
184.41,14,0,1,4184.7
28.36,13,0,0,519.71
377.96,15,0,1,8514.99
477.68,19,1,0,11171.25
121.6,22,0,0,2303.24
163.12,15,0,1,3610.12
93.54,18,1,0,2451.28
289.31,23,0,1,6621.58
79.11,0,0,0,1639.49
179.38,3,0,0,3675.05
349.11,23,0,0,6296.23
280.94,9,1,0,6638.83
194.46,19,1,0,4656.01
211.28,17,1,0,5151.18
281.93,1,0,1,6167.02
4.92,3,0,0,163.41
41.1,14,0,0,951.81
440.87,3,0,0,7961.68
40.78,15,0,0,770.79
353.99,14,0,0,6481.93
460.18,17,1,0,10932.74
136.8,6,0,0,2713.41
186.5,14,0,0,3417.02
285.32,21,0,0,5213.78
441.09,10,1,0,10574.7
471.07,18,1,0,11298.15
370.3,7,0,1,8321.41
45.14,23,0,0,1009.37
335.24,0,0,0,6197.33
206.33,2,0,0,3921.47
236.41,4,0,0,4378.62
26.48,17,1,0,787.06
97.15,11,0,0,1721.27
395.68,11,0,0,7361.51
228.07,20,1,0,5553.02
152.23,18,1,0,3834.83
193.24,8,1,0,4435.27
427.49,10,1,0,10193.58
375.0,16,0,0,6814.44
137.61,15,0,0,2777.17
60.52,3,0,0,1300.71
127.5,9,1,0,3201.81
460.54,21,0,1,10084.4
291.63,14,0,0,5439.08
267.67,18,1,0,6365.73
299.0,2,0,0,5522.1
184.28,20,1,0,4449.36
403.94,22,0,1,9131.74
262.6,4,0,0,5023.73
60.14,10,1,0,1708.59
66.27,23,0,0,1193.91
269.36,4,0,0,5084.82
468.41,6,0,0,8600.18
155.56,5,0,0,3072.41
435.03,12,0,0,8012.81
382.52,1,0,0,7034.68
125.41,18,1,0,3152.99
20.1,10,1,0,484.72
52.72,19,1,0,1351.91
364.79,4,0,0,6753.55
101.44,8,1,0,2682.53
186.89,5,0,0,3459.02
251.85,16,0,0,4679.15
363.28,18,1,0,8535.73
58.39,22,0,0,1346.94
204.37,7,0,1,4705.78
243.57,6,0,0,4599.4
271.33,4,0,0,5074.65
409.54,14,0,0,7677.04
87.5,9,1,0,2161.9
404.3,23,0,0,7336.08
347.05,15,0,0,6503.11
278.82,8,1,0,6818.91
350.36,6,0,0,6337.22
207.18,10,1,1,5998.61
70.92,8,1,0,2023.48
333.55,16,0,0,6195.09
263.29,8,1,0,6434.63
320.41,2,0,0,5801.45
170.32,21,0,0,3281.49
453.62,7,0,0,8173.2
294.51,18,1,0,6888.56
44.53,19,1,0,1309.69
226.0,15,0,1,5205.1
378.67,6,0,0,6940.6
397.48,6,0,1,8710.89
248.31,19,1,0,6176.52
447.58,12,0,0,8187.04
135.3,2,0,1,3095.88
206.48,11,0,0,4036.0
449.5,23,0,1,9853.87
448.34,7,0,0,8154.64
343.48,12,0,1,7680.83
429.77,19,1,0,10180.49
46.21,15,0,0,967.3
432.77,6,0,1,9395.86
161.67,3,0,0,3078.58
90.81,11,0,0,1791.37
121.21,16,0,0,2428.51
210.15,0,0,0,4018.4
127.09,16,0,1,2980.37
161.64,1,0,0,3098.99
69.22,5,0,0,1388.62
149.5,11,0,0,2901.88
287.0,10,1,0,6799.5
222.04,20,1,0,5155.91
174.67,10,1,0,4398.37
373.73,17,1,0,9007.77
446.97,7,0,0,8182.72
378.88,6,0,1,8471.29
167.34,13,0,0,3088.9
372.73,15,0,0,6788.63
77.69,11,0,0,1463.94
66.9,8,1,0,1817.18
174.12,19,1,0,4111.17
404.24,22,0,0,7349.55
124.68,20,1,0,3141.52
33.5,15,0,0,632.59
67.59,20,1,0,1710.61
429.65,18,1,0,10027.77
317.62,15,0,0,5927.81
128.09,8,1,0,3123.62
278.54,12,0,1,6086.48
264.73,4,0,0,4785.72
328.41,21,0,1,7231.77
118.13,18,1,0,2801.17
432.47,9,1,0,10509.1
156.07,6,0,0,2720.71
347.68,8,1,1,9951.72
10.03,13,0,0,341.23
187.58,14,0,1,4154.26
177.15,12,0,0,3359.94
272.66,9,1,0,6495.17
38.22,13,0,1,1158.62
395.49,20,1,1,11227.34
110.45,22,0,0,1903.06
339.16,11,0,0,6125.12
402.0,18,1,0,9640.44
281.81,5,0,0,5210.87
370.96,11,0,0,6902.49
331.61,23,0,0,6169.09
179.05,12,0,0,3309.34
404.81,7,0,0,7387.7
148.76,15,0,1,3354.71
286.46,1,0,0,5494.79
373.21,21,0,0,6936.83
190.72,6,0,1,4488.72
152.78,11,0,0,2984.09
230.75,6,0,0,4297.22
409.35,18,1,0,9671.76
465.1,13,0,0,8541.97
273.45,8,1,0,6587.68
331.41,17,1,0,7940.63
451.83,10,1,0,10746.92
51.08,15,0,0,864.13
117.58,18,1,1,3661.59
355.03,10,1,0,8497.71
412.22,17,1,0,9699.63
428.8,10,1,0,10277.11
208.72,3,0,0,3821.44
46.49,17,1,0,1339.11
220.02,18,1,0,5431.52
116.91,12,0,0,2356.27
147.02,3,0,0,2780.19
386.59,9,1,0,9199.81
39.61,21,0,0,800.47
414.14,4,0,1,9053.07
214.98,2,0,0,4017.9
298.84,15,0,0,5508.18
46.65,7,0,0,907.11
170.0,23,0,0,3095.71
46.67,6,0,0,979.2
480.85,18,1,0,11403.44
404.02,13,0,0,7308.16
230.9,14,0,1,5250.43
113.35,16,0,1,2805.66
466.86,20,1,0,11215.8
173.61,0,0,1,3857.94
82.17,5,0,0,1624.04
282.46,22,0,0,5388.25
472.0,14,0,0,8528.62
3.91,11,0,0,298.59
120.59,20,1,1,3475.25
469.35,19,1,0,11346.12
87.2,1,0,0,1676.58
58.4,4,0,0,1424.02
285.95,8,1,0,7059.11
431.2,19,1,0,10274.4
239.6,13,0,0,4390.87
497.29,17,1,0,11851.13
340.23,21,0,0,6256.08
38.89,7,0,0,809.85
496.43,1,0,0,8919.94
205.13,8,1,0,4943.62
145.13,6,0,0,2651.23
279.82,17,1,1,8146.62
153.55,15,0,0,3012.92
45.06,20,1,0,1323.38
2.71,4,0,1,272.8
225.89,22,0,1,4973.99
418.76,14,0,0,7708.18
287.01,4,0,0,5395.51
499.61,10,1,0,11827.14
144.85,21,0,1,3320.65
141.67,13,0,1,3225.45
81.56,18,1,0,2269.63
83.7,2,0,0,1741.82
144.02,23,0,0,2803.33
396.83,9,1,0,9309.25
453.07,5,0,0,8322.49
487.59,2,0,0,8911.18
117.68,1,0,1,2705.53
440.89,12,0,0,7929.61
165.47,17,1,0,3958.25
58.19,1,0,0,1190.7
435.27,14,0,0,8096.34
318.78,4,0,0,5829.0
84.04,14,0,0,1622.65
216.06,20,1,0,5428.82
145.05,16,0,0,2731.3
368.92,1,0,1,8135.87
227.8,17,1,0,5514.03
494.66,14,0,1,10730.14
29.26,19,1,1,1112.88
178.8,22,0,1,3976.74
241.99,2,0,0,4502.75
252.56,4,0,0,4740.53
159.34,10,1,1,4902.41
365.16,8,1,0,8608.01
437.62,4,0,0,8113.73
469.48,0,0,0,8687.55
402.94,13,0,0,7339.04
425.59,4,0,0,7870.55
276.17,7,0,1,6309.65
413.29,20,1,0,9789.54
153.14,13,0,0,2930.76
200.44,15,0,0,3798.44
159.82,5,0,0,3080.23
234.76,7,0,0,4452.59
144.22,1,0,0,2762.57
480.88,18,1,0,11498.99
157.8,8,1,0,3796.29
50.83,4,0,0,1081.27
264.35,4,0,1,5842.43
30.44,18,1,0,784.2
57.05,3,0,0,1125.99
111.26,15,0,0,2179.55
233.25,15,0,0,4392.02
217.76,15,0,0,3942.82
400.25,6,0,0,7260.67
370.26,17,1,0,8931.51
214.31,23,0,0,4058.33
168.18,20,1,1,5045.34
159.6,0,0,1,3764.17
387.45,2,0,0,7177.88
27.93,20,1,0,807.13
8.39,7,0,1,372.6
398.18,0,0,1,8946.7
239.62,6,0,0,4739.59
67.18,6,0,0,1405.53
119.31,7,0,0,2351.17
466.39,18,1,0,11181.03
430.03,16,0,0,7892.96
355.47,10,1,0,8629.45
242.15,14,0,1,5511.2
261.12,8,1,1,7601.72
487.67,16,0,0,8896.29
482.95,10,1,0,11344.05
109.2,5,0,0,2188.91
405.93,8,1,0,9715.05
100.23,17,1,1,2974.59
108.34,19,1,0,2617.2
338.69,1,0,0,6312.64
203.69,3,0,0,3656.31
465.91,17,1,0,11127.24
46.33,0,0,0,1068.24
256.74,10,1,0,6257.7
459.42,2,0,0,8380.55
452.25,7,0,0,8165.54
79.95,4,0,0,1647.83
184.59,19,1,1,5537.22
310.32,20,1,1,8890.58
81.38,21,0,1,1988.47
484.08,21,0,1,10794.17
457.55,4,0,1,10096.86
85.14,10,1,0,2147.62
62.34,11,0,0,1376.12
44.53,21,0,0,877.85
454.9,8,1,1,12877.86
98.42,20,1,0,2579.37
209.31,12,0,0,3876.96
225.53,21,0,1,5019.75
300.31,19,1,0,7159.5
37.72,2,0,1,947.56
114.93,12,0,0,2358.97
465.88,21,0,0,8702.13
454.39,10,1,0,11007.18
391.08,10,1,1,11324.62
11.66,20,1,0,514.51
164.85,19,1,0,3909.25
314.72,20,1,1,9052.68
139.04,6,0,0,2868.48
454.97,16,0,0,8295.97
317.68,15,0,0,6019.6
37.81,13,0,0,836.08
454.68,0,0,0,8066.51
478.97,10,1,0,11466.89
40.7,12,0,0,1009.24
267.12,0,0,1,5944.79
153.08,1,0,0,3028.66
197.63,8,1,0,4652.85
91.47,12,0,0,1657.84
289.88,4,0,1,6461.89
479.07,8,1,0,11453.04
252.53,12,0,0,4831.2
43.29,4,0,1,1178.99
310.76,14,0,0,5624.33
171.43,6,0,0,3257.06
428.25,13,0,0,7918.59
218.47,15,0,0,3895.03
98.03,5,0,0,1910.25
97.17,1,0,0,1865.51
384.84,15,0,0,7011.73
134.26,18,1,1,4053.97
384.08,4,0,0,6948.51
104.53,3,0,0,2073.26
162.2,13,0,0,3125.55
233.81,5,0,0,4467.0
471.71,7,0,0,8528.47
466.0,23,0,0,8387.52
105.02,2,0,0,2068.29
180.39,3,0,1,4047.86
76.4,0,0,1,2120.52
255.97,1,0,0,4803.36
231.37,12,0,1,5183.41
450.58,8,1,0,10721.26
465.14,11,0,0,8400.76
193.02,9,1,0,4767.98
246.89,9,1,1,7158.63
448.33,17,1,0,10677.99
403.74,11,0,0,7426.77
3.82,21,0,1,284.65
161.39,15,0,0,2881.09
212.04,22,0,0,4050.49
116.4,5,0,0,2160.53
101.39,23,0,0,1961.16
20.82,23,0,1,758.23
322.4,20,1,0,7917.06
132.73,23,0,0,2369.09
28.07,9,1,0,854.84
117.03,14,0,0,2283.79
401.35,8,1,0,9435.91
426.04,23,0,0,7899.01
242.57,1,0,0,4527.83
209.2,17,1,0,5109.77
488.97,11,0,0,8859.73
101.88,2,0,0,2025.15
109.25,6,0,0,2200.3
147.35,8,1,0,3655.72
88.03,7,0,1,2030.12
190.92,5,0,0,3543.03
455.6,0,0,1,10042.9
308.44,13,0,1,6847.25
207.15,15,0,0,3969.17
467.34,15,0,0,8514.03
26.14,3,0,0,498.6
106.72,5,0,0,2106.85
283.81,14,0,0,5210.87
308.55,21,0,0,5782.18
21.7,7,0,0,541.35
202.71,0,0,0,3864.32
325.28,12,0,1,7104.59
349.64,17,1,0,8390.89
319.79,17,1,1,9143.88
161.64,12,0,0,2937.49
48.57,21,0,0,938.2
214.7,13,0,0,3960.19
66.12,10,1,1,2215.11
473.92,6,0,0,8623.4
238.64,17,1,0,5651.91
160.0,20,1,1,4739.81
383.62,21,0,0,7058.07
249.98,3,0,0,4600.41
156.4,16,0,1,3542.05
406.36,18,1,1,11742.21
433.84,13,0,0,8026.22
337.16,9,1,0,8142.92
25.39,5,0,1,610.02
284.03,17,1,1,8498.18
382.12,3,0,0,7133.3
69.98,10,1,1,2250.7
115.88,12,0,0,2119.37
441.48,7,0,0,8191.46
12.02,9,1,0,426.17
376.86,22,0,0,6914.02
237.94,10,1,0,5594.7
224.49,2,0,0,4066.72
5.53,14,0,0,293.47
410.06,7,0,0,7631.71
181.19,19,1,0,4503.4
271.3,17,1,1,7917.22
